External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
C2M6P8,B,3,0.9872598052024841,0.9388242363929749,0.7851616740226746,0.9113835692405701,0.9748401045799255,0.8847019076347351,0.6463096141815186,0.8371944427490234,9.899494936611665,3.605551275463989,12.409673645990857,29.13760456866693
C3I2K3,B,2,0.9871911406517029,0.9423877596855164,0.8149368762969971,0.9200422763824463,0.9747062921524048,0.8910521864891052,0.6876737475395203,0.8519244194030762,3.1622776601683795,8.94427190999916,5.0990195135927845,6.782329983125268
C4E9I1,F,6,0.994710385799408,0.9561346173286438,0.9241485595703125,0.9449842572212219,0.9894763827323914,0.9159558415412903,0.8589927554130554,0.895706295967102,3.1622776601683795,3.0,5.0,3.605551275463989
C4K8M1,C,4,,,,,,,,,,,,
C4R8T7,B,2,0.9779875874519348,0.8787966370582581,0.8092612624168396,0.8656474947929382,0.9569233655929565,0.7837976813316345,0.6796295642852783,0.7631203532218933,8.54400374531753,6.4031242374328485,33.61547262794322,12.84523257866513
C4S8W9,B,3,0.9893262982368469,0.9528212547302246,0.8714267015457153,0.9218345284461975,0.9788780808448792,0.9098936319351196,0.7721490263938904,0.8550028800964355,5.0,3.0,4.58257569495584,9.273618495495704
C5L0R0,D,5,0.9808785915374756,0.9250093102455139,0.7731865644454956,0.870589554309845,0.9624747037887573,0.8604812622070312,0.630239725112915,0.7708354592323303,4.0,6.4031242374328485,7.280109889280518,27.586228448267445
C5M4S2,A,1,0.988245964050293,0.9509965777397156,0.855739951133728,0.8969612121582031,0.9767650961875916,0.9065714478492737,0.7478544116020203,0.8131728172302246,5.0,23.68543856465402,3.7416573867739413,15.394804318340652
C5Q2Y5,C,4,,,,,,,,,,,,
C6E0F9,F,6,0.994731068611145,0.9689779281616211,0.9030562043190002,0.9539065957069397,0.989517331123352,0.9398226141929626,0.8232474327087402,0.9118751287460327,4.0,3.605551275463989,3.0,5.385164807134504
C6J5P1,F,6,0.9922288656234741,0.9684368968009949,0.9020995497703552,0.9442731738090515,0.9845775961875916,0.9388052821159363,0.821658730506897,0.8944294452667236,4.0,3.3166247903554,5.0,5.477225575051661
C6U4W8,F,6,0.9945687651634216,0.9706137180328369,0.9093294143676758,0.9462430477142334,0.9891961812973022,0.9429051876068115,0.8337342739105225,0.8979708552360535,3.1622776601683795,2.23606797749979,2.23606797749979,5.0990195135927845
C7L8Z8,B,2,0.9808200001716614,0.8728375434875488,0.7519823908805847,0.8962128758430481,0.9623618721961975,0.7743671536445618,0.6025415062904358,0.8119435906410217,5.0,9.486832980505138,5.830951894845301,12.24744871391589
C7M6W0,C,4,0.9739438891410828,0.8843081593513489,0.7267407774925232,0.8103611469268799,0.9492111206054688,0.792609691619873,0.5707719922065735,0.6811824440956116,10.0,11.74734012447073,28.30194339616981,12.569805089976535
C8I7P7,B,2,0.9890127182006836,0.9521110653877258,0.8467246890068054,0.9106259942054749,0.9782642722129822,0.9085991978645325,0.7341912984848022,0.8359167575836182,2.0,5.0990195135927845,5.830951894845301,8.54400374531753
C8J7L5,C,4,,,,,,,,,,,,
C8O0P2,C,4,,,,,,,,,,,,
C8P3S7,F,6,0.9940640926361084,0.9506229758262634,0.9051579236984253,0.9491699934005737,0.9881982803344727,0.9058927297592163,0.826747477054596,0.9032573699951172,2.449489742783178,3.605551275463989,3.605551275463989,6.0
C8V5W8,C,4,,,,,,,,,,,,
D0E2W0,C,4,,,,,,,,,,,,
D0H9I4,B,2,0.9907044172286987,0.9539283514022827,0.8471754193305969,0.932418167591095,0.9815800786018372,0.9119148850440979,0.7348693013191223,0.8733927011489868,8.0,3.605551275463989,10.04987562112089,5.0
D0R0R9,F,6,0.9906807541847229,0.8802937865257263,0.8619721531867981,0.894224226474762,0.9815335869789124,0.7861828207969666,0.7574262022972107,0.8086849451065063,3.0,6.0,4.47213595499958,7.0
D1H2O9,C,4,0.9910631775856018,0.9465992450714111,0.8389299511909485,0.9193456172943115,0.982284665107727,0.8986126184463501,0.7225489616394043,0.8507304787635803,4.0,5.0,5.0990195135927845,10.099504938362077
D1H6U2,F,6,0.992043137550354,0.9366279244422913,0.8930821418762207,0.9206627607345581,0.9842119216918945,0.8808092474937439,0.8068187832832336,0.8529890179634094,4.58257569495584,4.123105625617661,4.242640687119285,7.0710678118654755
D1J5P6,F,6,0.9934089779853821,0.9616827368736267,0.8995593786239624,0.956919252872467,0.9869043231010437,0.9261935353279114,0.8174538016319275,0.9173970818519592,4.0,4.69041575982343,3.1622776601683795,3.1622776601683795
