External code,Vendor,Centre,Dice_BG,Dice_LV,Dice_MYO,Dice_RV,IoU_BG,IoU_LV,IoU_MYO,IoU_RV,HD_BG,HD_LV,HD_MYO,HD_RV
B4E1K1,B,3,0.9789673089981079,0.8844462037086487,0.7899429202079773,0.8551098108291626,0.9588010907173157,0.792831540107727,0.6528146266937256,0.7468924522399902,3.0,5.0990195135927845,5.830951894845301,21.307275752662516
B4I8Z7,C,4,,,,,,,,,,,,
B4O3V3,A,1,0.9895719289779663,0.9472016096115112,0.8969777822494507,0.9165904521942139,0.9793590307235718,0.8996989727020264,0.813200056552887,0.8460239768028259,4.123105625617661,4.242640687119285,4.47213595499958,6.708203932499369
B4S1Y2,B,2,0.9422124028205872,0.7734869718551636,0.44669631123542786,0.10721854120492935,0.8907387852668762,0.6306390166282654,0.2875782251358032,0.05664602294564247,4.0,13.74772708486752,8.94427190999916,37.22902093797257
B5F8L9,A,1,0.9943088293075562,0.962759256362915,0.8973998427391052,0.9464049935340881,0.9886821508407593,0.928192675113678,0.8138941526412964,0.898262619972229,5.0,2.8284271247461903,2.8284271247461903,4.242640687119285
B5L5Y4,B,3,0.9739636182785034,0.9259137511253357,0.7468633055686951,0.7609608769416809,0.9492486715316772,0.8620478510856628,0.5959950685501099,0.6141539812088013,7.681145747868608,8.0,8.12403840463596,9.0
B5T6V0,B,3,0.9799104332923889,0.8186408877372742,0.7418991923332214,0.8369511365890503,0.9606121182441711,0.6929653286933899,0.5896977186203003,0.7196182012557983,3.7416573867739413,11.045361017187261,8.54400374531753,11.661903789690601
B6D0U7,B,2,0.9401370882987976,0.6906932592391968,0.3775463402271271,0.31783944368362427,0.8870365023612976,0.5275259017944336,0.23270083963871002,0.1889471560716629,4.0,12.36931687685298,22.22611077089287,30.93541659651604
B6I0T4,D,5,0.9691343903541565,0.5228513479232788,0.4478183388710022,0.2790440320968628,0.9401171207427979,0.353959858417511,0.28850898146629333,0.16214478015899658,2.0,14.352700094407323,12.206555615733702,43.197222132910355
B7F5P0,B,3,0.9757385849952698,0.9462659955024719,0.8267908692359924,0.8565238118171692,0.9526265263557434,0.8980121612548828,0.7047259211540222,0.7490526437759399,11.0,2.23606797749979,9.273618495495704,15.684387141358123
B8H5H6,A,1,0.9927653670310974,0.9736814498901367,0.9177312254905701,0.9357607960700989,0.9856346845626831,0.9487127661705017,0.8479697704315186,0.8792767524719238,4.0,2.0,3.605551275463989,8.06225774829855
B8J7R4,A,1,0.992885947227478,0.9733167886734009,0.9142510294914246,0.9347026348114014,0.9858723878860474,0.9480205774307251,0.8420463800430298,0.8774100542068481,3.0,2.23606797749979,2.449489742783178,6.164414002968976
B8P5Q9,C,4,0.9835180640220642,0.9401741623878479,0.7988067865371704,0.8888012766838074,0.9675706028938293,0.8871025443077087,0.6650110483169556,0.799858033657074,4.0,5.656854249492381,9.219544457292887,19.697715603592208
B9E0Q1,A,1,0.9952663779258728,0.9650071263313293,0.9010224938392639,0.9454932808876038,0.9905773997306824,0.9323804974555969,0.8198734521865845,0.8966214060783386,3.0,3.0,5.196152422706632,4.0
B9G4U2,D,5,0.9854880571365356,0.9574477076530457,0.8440006375312805,0.8801901936531067,0.9713912606239319,0.9183690547943115,0.7301047444343567,0.7860175967216492,4.47213595499958,4.123105625617661,12.083045973594572,15.033296378372908
B9H8N8,A,1,0.9940191507339478,0.9655241966247559,0.8740113377571106,0.9471154808998108,0.9881093502044678,0.9333463311195374,0.7762168645858765,0.8995435833930969,2.23606797749979,3.1622776601683795,3.3166247903554,6.082762530298219
